"lon","lat","year","genus","species","fertilizer_n","planting_date","planting_density","yield","irrigated","sacchariflorus","sinensis","sinensis.Hybrid","giganteus","MAT","MAP","PET","SOLAR"
14.39,48.23,1992,"Miscanthus","Miscanthus x giganteus",60,1989,10000,22.7,0,0,0,0,1,289.769333317981,3.01808999327772e-05,321.083583711912,269.067325844119
14.39,48.23,1992,"Miscanthus","Miscanthus x giganteus",60,1989,10000,28.9,0,0,0,0,1,289.769333317981,3.01808999327772e-05,321.083583711912,269.067325844119
14.39,48.23,1993,"Miscanthus","Miscanthus x giganteus",60,1989,10000,26.1,0,0,0,0,1,288.920461362965,3.13457181003579e-05,299.904080809048,258.153897307692
14.39,48.23,1993,"Miscanthus","Miscanthus x giganteus",60,1989,10000,23,0,0,0,0,1,288.920461362965,3.13457181003579e-05,299.904080809048,258.153897307692
14.39,48.23,1994,"Miscanthus","Miscanthus x giganteus",60,1989,10000,20.3,0,0,0,0,1,289.678444160283,3.22296010564853e-05,307.531281420264,266.845159655424
14.39,48.23,1994,"Miscanthus","Miscanthus x giganteus",60,1989,10000,25.8,0,0,0,0,1,289.678444160283,3.22296010564853e-05,307.531281420264,266.845159655424
14.39,48.23,1995,"Miscanthus","Miscanthus x giganteus",60,1989,10000,18,0,0,0,0,1,288.12740908764,3.48098117750003e-05,285.733528705085,258.333846545267
14.39,48.23,1995,"Miscanthus","Miscanthus x giganteus",60,1989,10000,27.6,0,0,0,0,1,288.12740908764,3.48098117750003e-05,285.733528705085,258.333846545267
15.91,48.29,1990,"Miscanthus","Miscanthus x giganteus",60,1989,10000,8.8,0,0,0,0,1,289.39161489155,2.96061692140289e-05,289.548248218047,259.503946637677
15.91,48.29,1991,"Miscanthus","Miscanthus x giganteus",60,1989,10000,22.1,0,0,0,0,1,289.362132904961,2.9990844090933e-05,294.409099997358,258.385056452648
15.91,48.29,1992,"Miscanthus","Miscanthus x giganteus",60,1989,10000,19.8,0,0,0,0,1,290.976590952844,2.44911142032214e-05,363.684662142735,271.224872023213
15.91,48.29,1993,"Miscanthus","Miscanthus x giganteus",60,1989,10000,18,0,0,0,0,1,290.123391102278,2.04544171128797e-05,345.014940683435,261.884751427274
15.91,48.29,1994,"Miscanthus","Miscanthus x giganteus",60,1989,10000,19.6,0,0,0,0,1,290.600196637235,2.74682256552848e-05,313.424338798452,263.190580434021
15.91,48.29,1995,"Miscanthus","Miscanthus x giganteus",60,1989,10000,17.6,0,0,0,0,1,289.326585645848,3.389811333485e-05,309.554350670014,257.128338223267
16.57,40.18,1994,"Miscanthus","Miscanthus x giganteus",60,1993,40000,2.9,0,0,0,0,1,296.717379643144,6.33422540220139e-06,422.000816993464,309.782907066764
16.57,40.18,1995,"Miscanthus","Miscanthus x giganteus",60,1993,40000,8.6,0,0,0,0,1,295.494393135696,1.36480844841216e-05,409.39885620915,314.295793618629
16.57,40.18,1996,"Miscanthus","Miscanthus x giganteus",60,1993,40000,17.4,0,0,0,0,1,295.153989080995,1.45093221052429e-05,400.519281045752,304.44732762021
16.57,40.18,1997,"Miscanthus","Miscanthus x giganteus",60,1993,40000,13.5,0,0,0,0,1,295.780648574448,1.26152077286858e-05,429.34362745098,312.772950217973
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",0,1993,8500,30.48,1,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",0,1993,8500,24.84,1,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",40,1993,8500,20.76,0,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",0,1993,8500,2.91,0,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",0,1993,8500,31.7,1,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",120,1993,8500,29.78,0,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
22.44,38.91,1995,"Miscanthus","Miscanthus x giganteus",0,1993,8500,36.4,1,0,0,0,1,296.293037003113,1.08383273116695e-05,488.943529851932,317.713072656488
23.94,38.03,1995,"Miscanthus","Miscanthus x giganteus",60,1993,40000,26.3,1,0,0,0,1,296.289561943024,8.27014101602282e-06,520.340532294746,312.917071662371
23.94,38.03,1996,"Miscanthus","Miscanthus x giganteus",60,1993,40000,26.3,1,0,0,0,1,296.212322670433,7.07495487135356e-06,539.788510210188,311.650429958989
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,9.92,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,5.12,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,30.25,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,0,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,1.34,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,28.43,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,31.01,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1993,"Miscanthus","Miscanthus x giganteus",0,1992,10000,17.35,1,0,0,0,1,293.466032253809,8.95362584385628e-06,446.973141356623,286.366902216361
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,30.94,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,15.04,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,22.48,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,35.14,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,42.79,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,37.47,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,0,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1994,"Miscanthus","Miscanthus x giganteus",0,1992,10000,1.42,1,0,0,0,1,294.150306877037,1.85176621543566e-05,409.584845879102,278.443444389197
24.88,41.14,1995,"Miscanthus","Miscanthus x giganteus",0,1992,10000,0,0,0,0,0,1,292.144539390122,2.24504834883049e-05,356.15173434347,271.992119060258
24.88,41.14,1995,"Miscanthus","Miscanthus x giganteus",0,1992,10000,23.15,0,0,0,0,1,292.144539390122,2.24504834883049e-05,356.15173434347,271.992119060258
24.88,41.14,1995,"Miscanthus","Miscanthus x giganteus",0,1992,10000,21.17,0,0,0,0,1,292.144539390122,2.24504834883049e-05,356.15173434347,271.992119060258
24.88,41.14,1995,"Miscanthus","Miscanthus x giganteus",0,1992,10000,14.35,0,0,0,0,1,292.144539390122,2.24504834883049e-05,356.15173434347,271.992119060258
32.48,37.86,1999,"Miscanthus","Miscanthus x giganteus",0,1999,10000,1.495,1,0,0,0,1,292.147015282652,4.93840891775759e-05,283.842560687413,289.577415352752
32.48,37.86,1999,"Miscanthus","Miscanthus x giganteus",50,1999,10000,1.573,1,0,0,0,1,292.147015282652,4.93840891775759e-05,283.842560687413,289.577415352752
32.48,37.86,1999,"Miscanthus","Miscanthus x giganteus",100,1999,10000,1.644,1,0,0,0,1,292.147015282652,4.93840891775759e-05,283.842560687413,289.577415352752
32.48,37.86,1999,"Miscanthus","Miscanthus x giganteus",150,1999,10000,1.508,1,0,0,0,1,292.147015282652,4.93840891775759e-05,283.842560687413,289.577415352752
32.48,37.86,1999,"Miscanthus","Miscanthus x giganteus",200,1999,10000,1.56,1,0,0,0,1,292.147015282652,4.93840891775759e-05,283.842560687413,289.577415352752
32.48,37.86,2000,"Miscanthus","Miscanthus x giganteus",0,1999,10000,6.56,1,0,0,0,1,292.234549088362,3.15244238576732e-05,358.064665881401,303.621382544591
32.48,37.86,2000,"Miscanthus","Miscanthus x giganteus",50,1999,10000,7.04,1,0,0,0,1,292.234549088362,3.15244238576732e-05,358.064665881401,303.621382544591
32.48,37.86,2000,"Miscanthus","Miscanthus x giganteus",100,1999,10000,7.17,1,0,0,0,1,292.234549088362,3.15244238576732e-05,358.064665881401,303.621382544591
32.48,37.86,2000,"Miscanthus","Miscanthus x giganteus",150,1999,10000,6.58,1,0,0,0,1,292.234549088362,3.15244238576732e-05,358.064665881401,303.621382544591
32.48,37.86,2000,"Miscanthus","Miscanthus x giganteus",200,1999,10000,6.9,1,0,0,0,1,292.234549088362,3.15244238576732e-05,358.064665881401,303.621382544591
32.48,37.86,2001,"Miscanthus","Miscanthus x giganteus",0,1999,10000,12.01,1,0,0,0,1,293.826123049432,1.5570643256161e-05,442.604800040809,308.506250483219
32.48,37.86,2001,"Miscanthus","Miscanthus x giganteus",50,1999,10000,12.91,1,0,0,0,1,293.826123049432,1.5570643256161e-05,442.604800040809,308.506250483219
32.48,37.86,2001,"Miscanthus","Miscanthus x giganteus",100,1999,10000,13.19,1,0,0,0,1,293.826123049432,1.5570643256161e-05,442.604800040809,308.506250483219
32.48,37.86,2001,"Miscanthus","Miscanthus x giganteus",150,1999,10000,12.15,1,0,0,0,1,293.826123049432,1.5570643256161e-05,442.604800040809,308.506250483219
32.48,37.86,2001,"Miscanthus","Miscanthus x giganteus",200,1999,10000,12.08,1,0,0,0,1,293.826123049432,1.5570643256161e-05,442.604800040809,308.506250483219
4.35,50.85,1994,"Miscanthus","Miscanthus x giganteus",120,1993,40000,2.8,0,0,0,0,1,289.396618599433,1.77768130009323e-05,345.726473188957,256.161605965086
4.35,50.85,1995,"Miscanthus","Miscanthus x giganteus",120,1993,40000,5.2,0,0,0,0,1,289.544601449768,1.64203780232662e-05,372.667535177001,254.880611284572
4.35,50.85,1996,"Miscanthus","Miscanthus x giganteus",120,1993,40000,16.1,0,0,0,0,1,287.99786126781,1.73774355085168e-05,371.421129739609,252.874469442119
4.35,50.85,1997,"Miscanthus","Miscanthus x giganteus",120,1993,40000,15,0,0,0,0,1,289.522185093873,1.50149190265841e-05,335.209386643497,251.386703382173
6.42,47.84,1990,"Miscanthus","Miscanthus x giganteus",60,1989,10000,8,1,0,0,0,1,288.58688563228,2.85279015720658e-05,328.535631739649,270.500663056608
6.42,47.84,1990,"Miscanthus","Miscanthus x giganteus",60,1989,10000,14.8,1,0,0,0,1,288.58688563228,2.85279015720658e-05,328.535631739649,270.500663056608
6.42,47.84,1991,"Miscanthus","Miscanthus x giganteus",60,1989,10000,35.5,1,0,0,0,1,289.133359263803,1.7793783839563e-05,400.113094652341,277.638527659443
6.42,47.84,1991,"Miscanthus","Miscanthus x giganteus",60,1989,10000,17.5,1,0,0,0,1,289.133359263803,1.7793783839563e-05,400.113094652341,277.638527659443
6.42,47.84,1992,"Miscanthus","Miscanthus x giganteus",60,1989,10000,20.9,1,0,0,0,1,288.954745413255,3.37789676945677e-05,294.766165475701,259.559383041537
6.42,47.84,1992,"Miscanthus","Miscanthus x giganteus",60,1989,10000,21.6,1,0,0,0,1,288.954745413255,3.37789676945677e-05,294.766165475701,259.559383041537
6.42,47.84,1993,"Miscanthus","Miscanthus x giganteus",60,1989,10000,19.3,1,0,0,0,1,288.059532253528,3.2945972192008e-05,308.708105666169,261.445246116881
6.42,47.84,1993,"Miscanthus","Miscanthus x giganteus",60,1989,10000,23,1,0,0,0,1,288.059532253528,3.2945972192008e-05,308.708105666169,261.445246116881
6.42,47.84,1994,"Miscanthus","Miscanthus x giganteus",60,1989,10000,17.3,1,0,0,0,1,289.127870800857,3.14528375123662e-05,305.999476743082,268.25193659688
6.42,47.84,1994,"Miscanthus","Miscanthus x giganteus",60,1989,10000,21.4,1,0,0,0,1,289.127870800857,3.14528375123662e-05,305.999476743082,268.25193659688
6.42,47.84,1995,"Miscanthus","Miscanthus x giganteus",60,1989,10000,18.7,1,0,0,0,1,288.113898213398,2.84171753766998e-05,326.23702782364,268.72390557249
6.42,47.84,1995,"Miscanthus","Miscanthus x giganteus",60,1989,10000,22.7,1,0,0,0,1,288.113898213398,2.84171753766998e-05,326.23702782364,268.72390557249
6.84,52.21,1995,"Miscanthus","Miscanthus x giganteus",60,1993,40000,4.8,0,0,0,0,1,289.809071556744,1.79828432307972e-05,358.09799773426,257.010844582527
6.84,52.21,1996,"Miscanthus","Miscanthus x giganteus",60,1993,40000,14.6,0,0,0,0,1,288.281384913693,1.97947243423647e-05,360.433845534627,257.84329138248
7.61,51.79,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,1.47,0,0,0,0,1,289.306176961231,2.25432362297004e-05,339.789687064094,250.088971211427
7.61,51.79,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,5.08,0,0,0,0,1,288.865821309658,1.91377446936503e-05,324.499399710634,249.625272778734
7.61,51.79,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,15.2,0,0,0,0,1,290.639912696605,2.49030689888206e-05,356.309775219972,246.404076807274
7.61,51.79,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,18.44,0,0,0,0,1,288.66482098474,2.37597196096161e-05,308.109447447954,243.627242255318
7.85,50,1989,"Miscanthus","Miscanthus x giganteus",0,1989,9000,1,0,0,0,0,1,287.992479253625,3.77799828147846e-05,259.532530575038,260.263303318828
7.85,50,1990,"Miscanthus","Miscanthus x giganteus",0,1989,9000,11.3,0,0,0,0,1,288.047570603677,2.50056567459031e-05,300.006790785848,264.953017762391
7.85,50,1991,"Miscanthus","Miscanthus x giganteus",0,1989,9000,20.7,0,0,0,0,1,287.95836561176,2.02041678023163e-05,303.053982447616,263.687635267901
7.85,50,1992,"Miscanthus","Miscanthus x giganteus",90,1989,9000,30,0,0,0,0,1,289.205410770845,3.19199381121553e-05,290.269311451103,251.566273123141
7.85,50,1993,"Miscanthus","Miscanthus x giganteus",90,1989,9000,17,0,0,0,0,1,287.747296945224,2.58060462241494e-05,274.84544852894,254.977449706968
8.25,52.61,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,2.1,0,0,0,0,1,289.096696760439,3.44748568813781e-05,331.958979721988,228.436461364406
8.25,52.61,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,2.1,0,0,0,0,1,289.096696760439,3.44748568813781e-05,331.958979721988,228.436461364406
8.25,52.61,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,3.26,0,0,0,0,1,288.631809085266,2.66900017912347e-05,311.0127040695,226.966936540879
8.25,52.61,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,5.4,0,0,0,0,1,288.631809085266,2.66900017912347e-05,311.0127040695,226.966936540879
8.25,52.61,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,12.7,0,0,0,0,1,290.447927898171,2.17131204749449e-05,382.567090190725,237.304678653527
8.25,52.61,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,18.13,0,0,0,0,1,290.447927898171,2.17131204749449e-05,382.567090190725,237.304678653527
8.25,52.61,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,20.02,0,0,0,0,1,288.182405634874,3.08802490691242e-05,301.113373934653,221.059866856702
8.25,52.61,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,17.01,0,0,0,0,1,288.182405634874,3.08802490691242e-05,301.113373934653,221.059866856702
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",100,1991,20000,13.7,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,10.2,0,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,11.7,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,12,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",0,1991,20000,8.9,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,8.1,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,12.4,0,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",150,1991,20000,10.5,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1991,20000,12.2,1,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,13.4,0,0,0,0,1,289.705195281147,1.8221685598027e-05,352.472091387215,268.206595593151
8.28,48.94,1996,"Miscanthus","Miscanthus x giganteus",50,1992,20000,12.4,0,0,0,0,1,287.513695091935,2.05455946166878e-05,329.981147875757,258.055581609716
8.28,48.94,1996,"Miscanthus","Miscanthus x giganteus",50,1992,20000,10.3,0,0,0,0,1,287.513695091935,2.05455946166878e-05,329.981147875757,258.055581609716
8.81,52.7,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,3.46,0,0,0,0,1,288.836929007097,3.27770785998584e-05,347.230021692813,228.253658980623
8.81,52.7,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,7.01,0,0,0,0,1,288.352354043918,2.42437954872553e-05,323.414852524697,225.536859371331
8.81,52.7,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,8.8,0,0,0,0,1,290.048606893392,2.28251703226041e-05,400.986522199952,235.510780439992
8.81,52.7,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,19.01,0,0,0,0,1,287.981114117523,2.84265216048639e-05,314.92279205584,219.870516939143
8.86,50.13,1995,"Miscanthus","Miscanthus x giganteus",120,1993,40000,1.98,0,0,0,0,1,288.019951857123,2.59507292271051e-05,285.771267151695,259.102464731813
8.86,50.13,1996,"Miscanthus","Miscanthus x giganteus",120,1993,40000,9.13,0,0,0,0,1,287.017961746074,2.16168123889386e-05,308.698900344464,260.982983802915
8.86,50.13,1997,"Miscanthus","Miscanthus x giganteus",120,1993,40000,5.57,0,0,0,0,1,288.147002291959,2.73562921317329e-05,265.798750838523,261.450178241691
8.86,50.13,1998,"Miscanthus","Miscanthus x giganteus",120,1993,40000,9.21,0,0,0,0,1,288.623658203641,1.86958762484454e-05,327.247304275046,257.173654777718
8.86,50.13,1999,"Miscanthus","Miscanthus x giganteus",120,1993,40000,10.05,0,0,0,0,1,288.548120165812,3.18593079533909e-05,267.071410999165,257.848055212922
8.86,50.13,2000,"Miscanthus","Miscanthus x giganteus",120,1993,40000,11.13,0,0,0,0,1,287.906713251303,3.95118264618437e-05,237.518531092345,257.501153715067
8.92,48.74,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,30.5,1,0,0,0,1,289.838743453274,1.94188239478469e-05,359.271335238562,266.697163535197
8.92,48.74,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,24.4,0,0,0,0,1,289.838743453274,1.94188239478469e-05,359.271335238562,266.697163535197
8.92,48.74,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,24.3,1,0,0,0,1,289.838743453274,1.94188239478469e-05,359.271335238562,266.697163535197
8.92,48.74,1994,"Miscanthus","Miscanthus x giganteus",50,1992,20000,29.4,0,0,0,0,1,289.838743453274,1.94188239478469e-05,359.271335238562,266.697163535197
8.92,48.74,1996,"Miscanthus","Miscanthus x giganteus",50,1992,20000,29.3,0,0,0,0,1,287.785976313749,2.01527790945755e-05,346.634049655222,258.354510087087
8.92,48.74,1996,"Miscanthus","Miscanthus x giganteus",50,1992,20000,28.4,0,0,0,0,1,287.785976313749,2.01527790945755e-05,346.634049655222,258.354510087087
8.92,48.74,1996,"Miscanthus","Miscanthus x giganteus",50,1992,20000,21.2,0,0,0,0,1,287.785976313749,2.01527790945755e-05,346.634049655222,258.354510087087
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,3.4,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,3.2,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,10.4,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,22.8,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,2,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,25.7,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,3,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,19.2,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,29.1,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sacchariflorus",60,1996,20000,2.9,1,1,0,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,10.3,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sacchariflorus",60,1996,20000,12.6,1,1,0,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,2.8,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,19.1,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,9.1,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,24.3,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,3.3,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,17,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,1,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,10.9,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,1,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,3,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,12.3,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,0.5,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,1.9,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,5.7,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,0.5,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,0.7,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,5.3,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,12.8,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,0.6,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,7.9,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,4.6,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,5.9,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,7.5,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus x giganteus",60,1996,20000,6,1,0,0,0,1,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis",60,1996,20000,4.7,1,0,1,0,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
9,48.67,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1996,20000,2.5,1,0,1,1,0,289.314834394348,2.34454341959741e-05,320.724993541947,260.497207449683
